ESTRATO,SEMESTRE,PROMEDIOSEMESTRE,EDAD2,PROGRAMA,GENERO,CIUDADRESIDENCIA,CIUDADNACIMIENTO,target
1.0,7,3.5,23,2,1,173,293,1
2.0,10,3.8,23,2,1,57,107,1
3.0,10,5.0,23,2,0,79,137,1
2.0,10,4.8,24,2,1,102,179,1
1.0,1,4.2,17,2,0,174,47,0
2.0,10,4.9,37,2,0,164,271,1
3.0,10,4.9,23,2,1,23,47,1
1.0,2,3.7,18,2,0,23,47,0
2.0,10,3.9,26,2,1,23,47,1
2.0,3,4.0,20,2,1,23,47,0
3.0,9,4.2,25,2,1,23,149,1
2.0,10,4.6,24,2,0,160,271,1
3.0,10,4.7,24,2,0,102,179,1
5.0,4,0.1,23,2,1,23,47,0
3.0,10,4.0,23,2,0,23,47,1
4.0,3,3.0,19,2,1,23,47,0
2.0,10,4.6,22,2,1,23,181,1
2.0,3,4.1,19,2,0,23,47,0
2.0,10,4.4,22,2,1,23,47,1
2.0,2,2.5,19,2,0,23,47,1
2.0,6,1.3,22,2,1,102,179,1
6.0,1,3.3,19,2,1,23,47,0
3.0,7,1.5,21,2,0,23,47,1
1.0,10,5.0,24,2,0,139,244,1
1.0,7,3.1,23,2,0,20,271,1
2.0,9,4.2,24,2,0,160,271,1
2.0,2,3.0,18,2,1,23,47,1
2.0,10,4.8,22,2,0,16,35,1
1.0,10,4.4,21,2,1,5,12,1
3.0,9,3.2,22,2,1,23,47,0
3.0,10,4.8,22,2,0,125,219,1
3.0,10,4.8,23,2,1,23,47,1
2.0,10,4.8,21,2,1,23,47,1
2.0,10,5.0,24,2,0,19,40,1
2.0,5,3.0,24,2,0,46,82,1
2.0,10,4.9,23,2,1,23,47,1
2.0,3,3.9,23,2,0,23,47,0
2.0,4,3.7,24,2,0,174,91,1
1.0,10,5.0,23,2,1,23,47,1
3.0,7,3.7,23,2,1,23,47,1
3.0,3,3.0,24,2,0,23,47,1
2.0,4,2.3,19,2,1,23,47,1
1.0,9,3.4,22,2,1,167,283,1
2.0,4,3.6,20,2,1,23,47,0
2.0,10,4.9,23,2,0,23,34,1
2.0,3,2.1,23,2,1,23,47,1
2.0,10,4.6,23,2,0,23,97,1
5.0,2,4.0,30,2,1,23,47,0
4.0,10,4.6,23,2,1,23,47,1
1.0,2,3.1,19,2,0,16,35,0
3.0,10,4.8,22,2,1,20,47,1
3.0,9,4.0,22,2,1,23,47,1
1.0,7,2.6,24,2,1,23,294,1
1.0,9,3.7,22,2,1,23,47,1
3.0,10,4.8,29,2,0,23,47,1
2.0,9,3.5,22,2,0,23,47,1
3.0,9,3.9,24,2,1,23,47,1
2.0,9,3.7,23,2,1,23,47,1
1.0,10,4.4,23,2,1,26,51,1
2.0,2,3.8,21,2,1,23,47,0
3.0,10,4.7,22,2,1,102,47,1
2.0,6,3.7,32,2,0,70,47,1
3.0,9,3.6,27,2,1,23,47,1
4.0,9,3.8,23,2,1,23,47,1
1.0,9,2.2,23,2,1,5,12,1
2.0,7,3.5,23,2,1,19,34,1
2.0,9,4.0,23,2,0,160,271,1
2.0,9,4.2,24,2,1,23,47,1
2.0,2,4.0,17,2,0,70,47,0
3.0,9,3.9,25,2,1,23,47,1
3.0,9,4.3,24,2,1,102,179,1
3.0,7,1.7,22,2,1,23,47,0
2.0,7,3.6,23,2,0,23,47,1
4.0,8,4.0,22,2,0,23,293,1
4.0,9,3.9,22,2,0,23,47,1
1.0,9,3.9,23,2,0,23,47,1
2.0,2,4.3,18,2,0,23,294,0
1.0,8,4.0,23,2,0,139,244,1
2.0,9,3.6,23,2,0,23,47,1
2.0,8,3.3,27,2,1,160,34,1
1.0,9,3.6,26,2,0,117,47,1
3.0,2,1.0,21,2,0,89,161,1
1.0,9,3.9,23,2,0,5,12,1
2.0,3,0.2,19,2,1,19,40,0
2.0,9,3.7,22,2,0,23,40,1
3.0,3,3.9,24,2,0,174,294,0
1.0,9,3.8,23,2,1,89,161,1
2.0,9,3.9,22,2,0,89,161,1
2.0,9,4.0,22,2,0,23,47,1
2.0,9,3.9,23,2,0,23,47,1
3.0,5,3.9,24,2,1,23,47,1
2.0,8,3.7,23,2,1,58,112,1
2.0,9,4.4,23,2,0,102,47,1
3.0,9,4.1,23,2,1,23,47,1
2.0,4,1.3,22,2,0,19,40,1
1.0,9,4.1,22,2,0,23,37,1
4.0,9,4.2,24,2,0,23,47,1
1.0,7,3.0,23,2,1,19,40,1
1.0,1,3.1,18,2,1,23,47,0
2.0,4,2.5,20,2,0,23,47,1
3.0,6,3.2,23,2,0,23,47,1
1.0,1,3.3,18,2,1,23,47,0
2.0,9,4.1,26,2,0,23,47,1
1.0,4,1.8,24,2,1,5,12,1
3.0,9,4.2,23,2,1,19,40,1
3.0,9,3.7,22,2,0,23,47,1
1.0,9,4.1,24,2,1,125,219,1
3.0,1,3.8,18,2,0,102,179,0
3.0,7,3.1,23,2,0,23,47,1
3.0,2,2.6,20,2,0,23,117,0
2.0,8,4.1,24,2,0,23,47,1
3.0,9,3.9,23,2,0,23,232,1
3.0,8,3.9,23,2,1,23,47,1
2.0,9,3.8,22,2,0,23,47,1
3.0,9,4.1,23,2,0,23,63,1
3.0,4,2.9,23,2,0,23,47,0
3.0,9,4.1,22,2,1,23,47,1
1.0,9,4.2,23,2,0,43,179,1
2.0,7,3.7,22,2,0,23,47,1
3.0,9,4.1,23,2,1,23,293,1
3.0,8,4.0,24,2,1,23,47,1
2.0,6,4.0,20,2,0,102,179,0
3.0,9,3.9,23,2,0,160,271,1
3.0,1,3.6,20,2,0,70,47,0
1.0,8,4.0,24,2,1,23,47,1
2.0,6,3.5,27,2,0,117,47,1
3.0,9,3.8,22,2,0,23,294,1
3.0,9,4.2,23,2,0,23,47,1
1.0,9,4.1,23,2,0,23,47,1
3.0,8,4.0,24,2,0,23,47,1
4.0,1,3.5,19,2,0,23,47,0
3.0,9,4.4,24,2,0,160,271,1
3.0,5,3.4,26,2,1,23,47,1
2.0,9,3.9,23,2,0,160,271,1
1.0,9,3.9,23,2,1,25,47,1
2.0,9,3.8,26,2,1,23,134,1
3.0,9,4.1,25,2,0,23,47,1
3.0,9,4.1,25,2,1,23,149,1
2.0,7,3.7,23,2,1,139,47,1
2.0,8,3.7,25,2,0,23,47,1
1.0,10,4.5,27,2,1,23,47,1
3.0,2,4.2,18,2,0,23,244,0
2.0,7,2.4,26,2,1,23,47,1
1.0,6,3.8,24,2,0,23,47,1
1.0,7,3.6,24,2,1,23,181,1
1.0,5,2.7,24,2,0,57,107,1
3.0,1,1.9,18,2,1,23,47,0
3.0,7,3.6,23,2,0,23,47,1
2.0,9,3.6,26,2,0,102,179,1
2.0,1,2.7,19,2,0,23,189,1
2.0,2,3.9,19,2,1,23,47,0
2.0,1,3.6,20,2,1,23,47,0
2.0,9,4.1,22,2,0,23,47,1
3.0,9,3.9,22,2,1,23,126,1
4.0,3,3.4,21,2,0,23,47,0
2.0,9,3.9,24,2,0,70,47,1
2.0,9,4.0,23,2,0,23,47,1
3.0,9,4.0,24,2,0,102,179,1
3.0,9,4.1,24,2,0,70,47,1
,10,4.0,22,2,1,15,34,0
,10,4.7,22,2,0,15,34,0
,10,4.9,22,2,1,15,47,0
3.0,8,4.2,21,2,1,23,91,1
2.0,5,0.5,21,2,1,19,40,1
2.0,7,3.7,24,2,1,23,47,1
1.0,8,4.0,22,2,0,23,47,1
5.0,9,4.4,44,2,0,23,47,1
3.0,8,4.3,22,2,1,23,47,1
3.0,8,4.1,23,2,0,23,47,1
4.0,7,3.3,22,2,1,29,55,1
1.0,8,4.6,26,2,0,23,47,1
3.0,8,4.0,23,2,0,23,47,1
2.0,8,3.7,24,2,0,23,47,1
1.0,8,4.1,23,2,1,63,119,1
2.0,8,4.0,23,2,0,23,47,1
1.0,7,3.7,22,2,0,23,74,1
1.0,8,4.2,21,2,0,17,47,1
2.0,7,3.5,23,2,1,51,97,1
3.0,8,4.3,23,2,0,23,47,1
2.0,7,0.7,21,2,0,23,47,1
2.0,8,4.0,22,2,0,23,47,1
2.0,8,3.5,22,2,1,26,294,1
5.0,5,2.7,23,2,1,23,47,1
2.0,8,3.5,26,2,1,19,40,1
2.0,7,3.0,21,2,1,23,47,1
3.0,8,4.3,22,2,0,104,181,1
3.0,8,4.3,25,2,0,23,47,1
3.0,7,3.0,24,2,1,29,55,1
2.0,8,4.2,24,2,0,23,47,1
3.0,7,3.7,22,2,0,23,119,1
3.0,8,4.3,21,2,0,23,47,1
3.0,6,3.3,22,2,1,23,47,1
3.0,8,4.3,22,2,0,23,47,1
1.0,2,2.0,20,2,1,19,40,0
3.0,7,4.2,23,2,0,172,179,1
3.0,2,4.1,18,2,0,23,219,0
3.0,8,4.2,22,2,1,23,47,1
2.0,4,2.9,23,2,0,70,126,1
2.0,8,4.0,22,2,1,5,271,1
2.0,8,4.2,22,2,0,5,271,1
3.0,8,4.4,25,2,1,23,47,1
1.0,8,4.1,25,2,1,23,70,1
3.0,5,2.8,22,2,1,23,47,1
1.0,6,3.8,26,2,0,23,193,1
1.0,7,3.1,24,2,0,23,47,1
3.0,7,3.9,23,2,1,102,179,1
1.0,7,3.3,22,2,1,125,219,1
3.0,8,4.3,23,2,0,24,244,1
3.0,5,3.9,23,2,1,23,47,1
3.0,1,3.0,18,2,1,125,179,0
2.0,1,3.8,20,2,0,23,47,0
1.0,8,4.2,24,2,1,23,185,1
3.0,7,3.8,22,2,0,23,47,1
1.0,7,3.2,24,2,1,102,179,1
1.0,7,3.7,21,2,0,23,47,1
3.0,1,2.7,18,2,0,23,47,0
2.0,7,3.8,22,2,0,89,97,1
2.0,7,3.3,22,2,0,172,47,1
3.0,8,3.9,27,2,1,174,167,1
3.0,2,4.4,18,2,0,23,47,0
2.0,6,4.4,26,2,0,23,47,1
3.0,7,3.4,22,2,0,23,47,1
3.0,7,3.6,22,2,0,23,47,1
3.0,1,2.2,19,2,1,125,219,0
2.0,6,3.6,23,2,0,102,179,1
2.0,7,3.5,25,2,0,23,47,1
2.0,1,0.7,18,2,1,23,47,1
3.0,3,3.6,19,2,1,23,181,0
4.0,8,4.0,23,2,0,23,47,1
5.0,7,3.5,23,2,0,23,47,1
2.0,3,2.6,25,2,1,23,26,1
2.0,5,3.5,22,2,0,51,97,1
2.0,5,3.7,22,2,0,23,47,1
3.0,4,3.8,23,2,1,160,47,1
1.0,3,3.9,22,2,0,23,34,0
2.0,7,3.5,23,2,0,160,271,1
5.0,5,3.5,22,2,0,23,47,1
3.0,7,3.5,24,2,1,23,47,1
4.0,1,1.3,21,2,1,23,47,0
1.0,5,2.7,22,2,0,23,47,1
2.0,8,4.1,22,2,1,160,271,1
2.0,2,1.0,21,2,0,139,244,1
2.0,8,4.1,22,2,1,23,47,1
2.0,6,3.5,22,2,0,174,47,1
1.0,8,4.3,22,2,0,23,47,1
3.0,8,4.1,24,2,0,23,47,1
6.0,1,4.0,26,2,1,23,47,0
2.0,8,4.3,23,2,0,23,47,1
4.0,6,4.0,61,2,0,174,117,1
3.0,7,3.5,22,2,1,102,47,1
1.0,7,3.6,22,2,0,125,219,1
3.0,4,2.7,21,2,0,23,47,1
3.0,3,2.9,19,2,1,23,47,1
2.0,7,3.6,21,2,1,23,47,1
1.0,7,3.5,23,2,1,117,205,1
2.0,2,3.4,23,2,1,102,179,1
1.0,7,3.6,20,2,0,23,47,1
3.0,7,3.5,22,2,1,23,219,1
2.0,7,3.5,21,2,0,160,271,1
2.0,6,3.6,23,2,1,23,47,1
3.0,7,3.3,23,2,0,23,47,1
3.0,7,3.6,23,2,1,23,47,1
2.0,6,3.8,22,2,0,23,47,1
1.0,7,3.3,22,2,1,70,47,1
3.0,7,3.4,22,2,1,23,47,1
3.0,7,3.5,22,2,1,23,47,1
2.0,5,3.9,20,2,1,102,179,1
3.0,7,3.6,21,2,0,23,169,1
4.0,7,3.9,21,2,1,102,47,1
2.0,6,3.8,22,2,1,117,205,1
2.0,6,4.0,23,2,1,23,47,1
3.0,6,4.1,25,2,0,174,47,1
2.0,6,3.8,21,2,1,110,190,1
1.0,5,3.3,23,2,1,23,47,1
2.0,5,3.3,22,2,0,23,47,1
1.0,6,3.5,22,2,0,16,35,1
2.0,6,3.9,22,2,1,23,47,1
5.0,7,3.7,22,2,0,23,47,1
3.0,7,3.6,21,2,0,23,47,0
3.0,7,3.5,26,2,0,23,47,1
1.0,7,3.7,22,2,0,23,47,1
1.0,5,2.2,23,2,0,23,47,1
3.0,7,4.2,22,2,0,23,47,1
3.0,6,4.1,22,2,0,23,47,1
2.0,7,3.6,22,2,0,23,47,1
1.0,6,3.9,21,2,0,23,47,1
2.0,7,4.0,22,2,0,111,194,1
1.0,7,3.5,22,2,1,51,97,1
3.0,7,3.5,24,2,1,174,47,1
3.0,6,3.8,24,2,1,23,47,1
2.0,5,3.1,23,2,0,102,179,1
3.0,7,3.5,27,2,1,174,47,1
2.0,3,3.9,20,2,1,23,47,0
2.0,3,1.8,20,2,0,102,179,1
3.0,6,4.0,21,2,1,23,47,1
2.0,8,4.1,21,2,0,23,47,1
1.0,6,3.7,23,2,0,23,47,1
4.0,7,3.7,22,2,1,23,47,1
3.0,5,3.1,30,2,0,23,47,1
2.0,5,3.6,22,2,0,23,47,1
2.0,6,3.6,21,2,0,23,47,1
1.0,5,2.8,21,2,1,23,47,1
2.0,7,3.2,23,2,1,70,47,1
2.0,7,3.7,23,2,0,19,40,1
2.0,1,3.9,18,2,1,23,47,0
3.0,7,3.8,24,2,0,23,47,1
2.0,7,3.4,27,2,0,70,47,1
2.0,5,3.1,22,2,0,23,47,1
3.0,7,3.8,20,2,1,23,47,1
3.0,1,2.8,16,2,1,23,47,1
1.0,2,2.6,24,2,0,23,47,1
2.0,7,3.7,26,2,0,23,47,1
2.0,7,3.5,23,2,0,139,244,1
3.0,7,3.4,21,2,0,23,47,1
2.0,7,3.1,22,2,1,63,119,1
3.0,8,3.6,21,2,0,23,47,1
3.0,5,2.1,25,2,0,23,47,1
3.0,7,4.0,22,2,0,23,47,1
1.0,7,4.2,22,2,0,41,73,1
3.0,7,3.6,25,2,0,23,47,1
3.0,7,3.6,22,2,1,23,47,1
2.0,5,3.6,23,2,1,23,47,1
2.0,7,4.0,21,2,0,23,185,1
4.0,7,3.4,24,2,1,23,47,1
3.0,5,3.0,21,2,0,23,47,1
1.0,7,3.7,23,2,0,23,47,1
2.0,6,4.0,23,2,0,23,47,1
2.0,6,3.3,25,2,0,23,24,1
3.0,4,3.1,20,2,1,23,47,0
5.0,3,3.2,22,2,1,23,47,0
2.0,5,3.0,23,2,1,139,244,1
3.0,7,3.4,21,2,1,23,47,1
3.0,5,3.1,23,2,0,23,47,1
2.0,6,3.7,23,2,0,172,292,1
2.0,6,3.7,21,2,0,70,126,1
2.0,4,3.4,23,2,1,23,47,1
3.0,7,3.7,22,2,0,23,47,1
2.0,3,0.3,21,2,0,102,179,1
2.0,7,3.9,23,2,0,23,47,1
2.0,4,0.7,21,2,0,57,47,1
3.0,4,1.1,20,2,1,23,47,1
2.0,6,3.2,21,2,0,23,47,1
2.0,3,3.5,18,2,1,23,47,0
3.0,7,3.8,24,2,1,23,47,1
2.0,7,4.0,23,2,1,23,47,1
2.0,7,3.7,20,2,0,23,47,1
4.0,3,4.0,20,2,1,23,47,0
2.0,5,3.3,22,2,0,173,47,1
3.0,7,3.6,22,2,0,110,190,1
1.0,5,3.9,24,2,1,19,40,1
2.0,6,3.6,22,2,0,102,179,1
3.0,4,3.4,19,2,0,23,47,0
2.0,4,3.4,22,2,0,23,47,1
3.0,3,2.4,19,2,0,23,47,1
2.0,4,0.8,29,2,1,23,47,1
1.0,1,2.5,23,2,1,23,47,1
3.0,4,3.3,22,2,0,164,47,1
2.0,5,3.6,22,2,1,70,47,1
1.0,4,2.7,22,2,0,23,37,1
3.0,7,3.7,22,2,1,23,47,1
3.0,1,3.8,18,2,1,23,47,0
3.0,5,3.3,21,2,0,23,47,1
3.0,7,3.7,21,2,0,63,119,1
1.0,1,2.7,19,2,1,23,47,1
2.0,2,3.4,19,2,1,23,47,0
1.0,7,3.3,21,2,0,23,47,1
3.0,7,3.5,23,2,0,23,47,1
2.0,4,1.5,24,2,1,23,47,1
3.0,6,3.6,21,2,0,23,47,1
1.0,7,3.4,21,2,1,117,47,1
2.0,2,3.4,22,2,0,23,47,0
3.0,4,3.0,22,2,1,23,47,1
2.0,5,2.8,22,2,0,23,47,1
5.0,2,4.5,19,2,0,23,47,0
2.0,5,3.3,20,2,1,19,40,1
2.0,6,3.6,23,2,1,23,24,1
2.0,5,3.1,21,2,0,70,47,1
3.0,6,3.5,22,2,0,23,47,1
3.0,6,3.5,23,2,0,23,47,1
3.0,7,3.5,21,2,1,23,190,1
1.0,5,2.1,22,2,1,23,251,1
3.0,4,2.0,20,2,1,23,47,1
3.0,7,4.1,21,2,1,23,47,1
2.0,7,3.7,22,2,1,23,47,1
2.0,6,3.9,23,2,1,23,47,1
2.0,6,3.4,21,2,1,23,47,1
3.0,7,3.9,21,2,1,23,47,1
1.0,6,3.7,21,2,0,23,47,1
2.0,5,1.7,21,2,0,23,47,1
1.0,7,3.5,22,2,0,23,287,1
2.0,7,3.9,22,2,1,174,271,1
1.0,2,2.7,22,2,0,151,260,1
2.0,6,3.8,21,2,0,23,47,1
2.0,7,4.0,22,2,0,102,47,1
5.0,1,2.3,21,2,0,23,47,1
1.0,6,3.7,28,2,1,23,47,1
2.0,3,3.5,18,2,0,23,47,0
1.0,6,3.5,22,2,1,23,47,1
3.0,4,2.0,19,2,0,23,47,1
3.0,5,2.9,23,2,0,23,47,1
3.0,7,3.5,22,2,0,23,47,1
1.0,7,3.4,21,2,0,161,272,1
3.0,7,3.2,22,2,1,23,47,1
5.0,7,3.5,25,2,1,23,95,1
2.0,4,2.8,21,2,1,23,47,1
2.0,3,1.0,23,2,0,23,47,1
2.0,5,3.2,22,2,0,23,47,1
2.0,6,4.1,22,2,1,134,235,1
4.0,5,2.9,22,2,1,174,47,1
1.0,5,2.3,24,2,0,23,91,1
1.0,2,2.9,19,2,0,59,113,1
2.0,5,3.5,24,2,0,23,47,1
2.0,5,3.5,21,2,0,23,84,0
4.0,7,3.9,23,2,0,174,271,1
1.0,5,3.6,21,2,0,161,272,1
1.0,7,4.2,20,2,0,23,47,1
3.0,3,2.1,23,2,1,23,47,1
2.0,7,3.7,21,2,0,23,47,1
3.0,7,4.0,25,2,1,23,47,1
2.0,6,3.8,23,2,1,23,47,1
2.0,7,4.5,23,2,0,23,47,1
2.0,5,3.4,20,2,0,23,47,1
2.0,7,3.9,26,2,1,23,47,1
3.0,7,4.3,27,2,1,23,47,1
4.0,1,4.0,16,2,0,23,47,0
2.0,6,3.8,21,2,0,26,179,1
3.0,3,0.6,19,2,0,19,40,1
1.0,2,2.7,20,2,0,102,179,1
1.0,5,3.2,21,2,0,125,219,1
2.0,7,4.3,22,2,1,160,271,1
3.0,7,4.1,22,2,1,23,47,1
2.0,2,3.2,22,2,0,23,204,0
1.0,7,4.3,21,2,0,25,49,1
1.0,4,3.5,22,2,1,23,47,1
2.0,1,3.1,16,2,1,172,47,0
2.0,7,4.0,21,2,0,102,179,1
6.0,3,2.7,20,2,1,23,47,1
2.0,7,3.8,21,2,0,23,47,1
3.0,6,3.6,21,2,0,43,199,1
1.0,7,4.3,22,2,0,43,76,1
2.0,7,4.3,21,2,0,23,47,1
4.0,6,4.0,24,2,1,23,47,1
3.0,5,3.7,21,2,0,23,47,1
3.0,2,3.5,22,2,0,23,47,0
3.0,7,3.6,21,2,1,23,47,1
4.0,1,3.5,18,2,0,23,47,0
1.0,5,3.7,22,2,0,50,96,1
2.0,6,4.3,22,2,0,23,47,1
2.0,7,3.8,20,2,0,26,51,1
1.0,7,4.1,21,2,0,25,49,1
1.0,5,3.7,23,2,0,70,126,1
3.0,7,4.2,21,2,1,23,47,1
2.0,5,3.1,26,2,0,134,235,1
2.0,7,4.1,23,2,1,160,271,1
1.0,7,4.3,21,2,1,23,47,1
3.0,4,3.1,22,2,0,23,47,1
1.0,5,3.8,20,2,1,58,112,1
2.0,7,4.0,20,2,0,23,47,1
2.0,7,3.9,23,2,1,173,293,1
2.0,3,1.8,20,2,0,139,244,1
2.0,3,3.6,22,2,1,28,54,0
2.0,7,3.5,25,2,1,57,119,1
3.0,2,3.8,19,2,0,23,47,0
3.0,7,3.9,26,2,0,23,47,1
2.0,3,3.2,18,2,0,172,47,0
4.0,7,3.5,22,2,0,174,47,1
2.0,7,4.2,21,2,1,174,34,1
1.0,4,3.4,20,2,0,51,179,0
2.0,4,3.6,26,2,0,89,161,0
2.0,7,3.9,21,2,0,172,292,1
2.0,4,3.0,22,2,0,58,112,1
5.0,4,3.3,20,2,1,160,271,0
1.0,5,3.6,21,2,0,12,26,1
2.0,7,3.6,21,2,0,23,47,1
3.0,7,3.5,22,2,0,160,271,1
3.0,6,4.2,22,2,0,23,47,1
2.0,5,3.3,21,2,0,23,47,1
3.0,5,3.2,20,2,0,23,47,1
3.0,5,3.6,21,2,0,23,47,1
3.0,2,2.6,22,2,1,23,47,1
3.0,5,3.4,20,2,0,23,47,1
2.0,7,3.6,23,2,1,23,47,1
1.0,7,3.7,21,2,0,111,34,1
1.0,4,3.5,22,2,0,23,181,1
3.0,4,2.6,23,2,1,72,47,1
1.0,6,4.1,21,2,0,173,293,1
2.0,4,2.6,23,2,0,23,47,1
1.0,5,3.8,21,2,0,51,97,1
3.0,2,3.9,20,2,0,23,47,0
2.0,5,3.7,21,2,1,70,126,1
1.0,4,3.2,19,2,1,161,40,0
3.0,4,1.2,21,2,1,23,47,1
4.0,1,4.0,19,2,1,23,294,0
1.0,3,1.9,20,2,0,23,47,1
2.0,7,2.0,23,2,0,160,271,1
2.0,7,3.9,21,2,1,23,47,1
2.0,7,4.0,21,2,0,23,47,1
3.0,2,2.8,21,2,0,23,47,1
4.0,5,3.4,23,2,1,23,47,1
1.0,6,4.0,26,2,1,23,37,1
3.0,6,4.3,21,2,1,23,47,1
4.0,4,3.3,21,2,1,23,47,1
3.0,4,3.4,26,2,0,23,47,1
1.0,6,3.3,21,2,0,23,47,1
3.0,4,3.1,21,2,1,34,65,1
1.0,4,3.7,21,2,1,23,47,1
2.0,6,4.1,21,2,1,102,179,1
2.0,6,4.3,20,2,0,70,47,1
3.0,2,3.6,17,2,1,23,47,0
1.0,4,3.9,22,2,1,20,47,1
1.0,5,3.9,21,2,0,23,47,1
2.0,3,2.0,19,2,1,23,34,0
2.0,4,3.2,20,2,0,37,47,1
3.0,2,2.0,21,2,0,23,47,1
2.0,6,4.0,20,2,1,23,47,1
2.0,6,4.3,21,2,1,172,292,1
2.0,5,3.9,22,2,0,19,40,1
2.0,5,3.7,23,2,0,70,47,1
3.0,6,4.5,21,2,0,23,47,1
1.0,4,3.1,25,2,0,51,97,1
3.0,5,3.0,26,2,0,23,47,1
1.0,6,4.0,25,2,0,57,107,1
3.0,6,4.0,20,2,1,139,244,1
2.0,2,3.9,20,2,0,19,40,0
2.0,6,4.1,23,2,1,17,37,1
2.0,6,4.0,21,2,0,23,47,1
3.0,3,3.1,22,2,1,160,271,1
1.0,6,3.9,20,2,0,23,47,1
3.0,5,3.7,22,2,0,23,47,1
3.0,6,4.2,20,2,0,23,47,1
3.0,4,3.7,20,2,0,23,47,1
2.0,6,4.1,20,2,0,23,47,1
3.0,3,3.2,19,2,0,23,47,0
3.0,6,4.1,24,2,1,23,47,1
2.0,4,3.6,23,2,1,23,47,1
3.0,6,1.7,25,2,0,23,47,1
2.0,4,4.0,21,2,0,23,47,1
2.0,2,3.2,25,2,0,23,47,0
3.0,2,0.3,21,2,1,23,47,1
2.0,5,3.7,22,2,1,43,47,1
1.0,2,3.8,19,2,0,23,47,0
2.0,4,3.8,20,2,0,102,179,1
3.0,6,4.1,20,2,0,19,271,1
3.0,6,4.2,21,2,0,102,179,1
3.0,6,3.9,21,2,1,23,47,1
3.0,6,4.0,21,2,1,19,40,1
2.0,2,3.8,18,2,0,172,292,0
2.0,4,3.2,21,2,0,23,47,1
5.0,6,4.0,22,2,1,23,47,1
2.0,6,4.1,24,2,0,23,47,1
2.0,4,3.5,20,2,1,23,47,1
3.0,5,3.9,21,2,0,172,292,1
2.0,6,4.1,22,2,1,5,271,1
3.0,6,4.1,29,2,0,172,47,1
2.0,1,4.2,19,2,0,23,286,0
3.0,5,3.4,21,2,1,23,22,1
3.0,5,2.3,21,2,1,23,47,1
5.0,6,4.0,21,2,1,23,47,1
3.0,1,3.4,19,2,1,23,47,0
2.0,3,2.7,22,2,0,23,47,1
2.0,6,4.1,21,2,0,70,126,1
2.0,3,3.0,22,2,1,23,47,1
2.0,2,0.6,22,2,1,23,47,1
4.0,3,3.1,27,2,1,23,26,1
3.0,6,4.1,19,2,0,19,294,1
3.0,2,2.7,20,2,1,23,272,1
2.0,6,4.0,22,2,0,110,190,1
3.0,5,3.3,21,2,1,23,47,1
2.0,6,4.0,21,2,1,102,34,1
,10,4.5,22,2,0,174,294,0
,10,4.2,29,2,1,174,294,0
1.0,5,4.4,22,2,0,23,47,1
2.0,5,4.3,20,2,0,160,271,1
3.0,5,3.9,20,2,1,23,47,1
2.0,5,4.3,22,2,1,51,47,1
2.0,5,4.5,21,2,0,23,47,1
3.0,5,4.2,21,2,1,26,179,1
2.0,5,4.2,23,2,1,23,47,1
2.0,2,3.9,19,2,0,48,86,0
5.0,4,3.3,26,2,0,23,47,1
2.0,4,2.9,22,2,1,102,179,1
2.0,5,3.9,19,2,0,23,47,1
2.0,5,4.1,20,2,1,23,47,1
2.0,4,3.7,19,2,0,102,19,1
1.0,5,4.1,20,2,0,23,47,1
3.0,5,3.0,27,2,1,23,47,1
3.0,5,4.4,20,2,0,23,47,1
2.0,2,1.2,17,2,1,111,194,1
2.0,5,4.3,21,2,0,23,272,1
2.0,5,4.4,21,2,0,23,47,1
2.0,5,4.1,21,2,0,19,40,1
2.0,5,4.4,21,2,0,20,271,1
2.0,5,4.0,20,2,1,23,207,1
3.0,5,4.2,21,2,0,23,47,1
1.0,5,4.3,20,2,0,37,119,1
3.0,5,3.8,20,2,0,102,47,1
2.0,4,3.4,21,2,0,23,47,1
2.0,5,4.1,21,2,1,23,47,1
1.0,5,4.4,20,2,1,23,47,1
4.0,5,4.4,23,2,0,70,47,1
2.0,1,3.6,17,2,1,173,293,0
1.0,6,3.8,20,2,0,90,162,1
2.0,5,4.3,35,2,1,23,21,1
1.0,5,4.1,26,2,1,46,47,1
3.0,5,4.3,20,2,0,23,47,1
3.0,5,4.2,23,2,1,125,219,1
3.0,1,4.0,19,2,1,23,47,0
3.0,2,3.7,21,2,1,23,47,0
3.0,2,1.5,21,2,1,23,47,1
2.0,5,4.0,23,2,0,70,47,1
1.0,4,3.7,22,2,1,23,47,1
2.0,1,3.7,17,2,0,23,47,0
2.0,5,4.5,20,2,0,23,47,1
1.0,3,3.8,19,2,1,23,47,1
2.0,5,4.4,26,2,0,23,47,1
1.0,5,3.6,20,2,1,23,47,1
1.0,5,4.6,20,2,0,79,137,1
1.0,5,4.3,21,2,1,23,47,1
1.0,5,3.9,19,2,1,143,249,1
2.0,5,4.5,22,2,1,5,271,1
2.0,4,3.3,22,2,1,23,47,1
3.0,1,3.7,19,2,1,23,47,0
2.0,5,3.4,27,2,1,23,47,1
2.0,1,3.7,18,2,0,102,47,0
3.0,5,3.5,20,2,0,23,47,1
4.0,5,4.3,20,2,1,70,47,1
2.0,5,4.5,20,2,1,23,47,1
3.0,5,4.1,24,2,1,23,190,1
2.0,4,3.7,20,2,0,23,47,1
1.0,4,3.7,20,2,1,23,47,1
3.0,5,4.3,21,2,0,23,34,1
3.0,5,3.7,21,2,0,102,179,1
2.0,5,4.2,20,2,1,23,47,1
